dataset,method,metric_name,metric_value,ci_lower,ci_upper,feature_dim,best_c,best_lr,best_batch_size,n_train,n_val,n_test,seed,model,name,normalization,image_size,interpolation,partition,bands,num_classes,config_hash,c_range_start,c_range_stop,c_range_num,merge_val,bootstrap,res,pool,fw_iou,precision,recall,f1,ece,rms_ce,mce,ece_ts,rms_ce_ts,mce_ts,temperature,calibration_n_bins
caffe,seg-conv_block,mIoU,0.5477688908576965,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,4,,-6,4,40,True,200,,,0.567071795463562,0.6971549391746521,0.6924350261688232,0.6769473552703857,,,,,,,,
caffe,seg-fpn,mIoU,0.5351694822311401,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,4,,-6,4,40,True,200,,,0.5568851828575134,0.6958701610565186,0.6669954061508179,0.6641011238098145,,,,,,,,
caffe,seg-dpt,mIoU,0.5596524477005005,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,4,,-6,4,40,True,200,,,0.5678442120552063,0.7254802584648132,0.6863099336624146,0.6882402300834656,,,,,,,,
caffe,seg-linear,mIoU,0.5517222881317139,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,4,,-6,4,40,True,200,,,0.5848178863525391,0.6875547170639038,0.6943399310112,0.6804118156433105,,,,,,,,
caffe,seg-conv_block,mIoU,0.5477758646011353,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,4,,-6,4,40,True,200,,,0.5670819282531738,0.6971560120582581,0.6924437880516052,0.6769541501998901,,,,,,,,
caffe,seg-dpt,mIoU,0.5703045129776001,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,4,,-6,4,40,True,200,,,0.5787373185157776,0.7350822687149048,0.6949828267097473,0.6994182467460632,,,,,,,,
caffe,seg-linear,mIoU,0.5517251491546631,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,4,,-6,4,40,True,200,,,0.5848202109336853,0.6875559091567993,0.6943423748016357,0.6804152727127075,,,,,,,,
caffe,seg-fpn,mIoU,0.5351089239120483,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,4,,-6,4,40,True,200,,,0.5569772720336914,0.6957950592041016,0.6668705940246582,0.66404128074646,,,,,,,,
cloudsen12,seg-conv_block,mIoU,0.6135581731796265,0.0,0.0,3840,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,4,,-6,4,40,True,200,,,0.7412704229354858,0.7631454467773438,0.7261338829994202,0.7403641939163208,,,,,,,,
cloudsen12,seg-fpn,mIoU,0.613053560256958,0.0,0.0,3840,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,4,,-6,4,40,True,200,,,0.7402669191360474,0.7623372673988342,0.7234059572219849,0.7396657466888428,,,,,,,,
cloudsen12,seg-dpt,mIoU,0.6228868961334229,0.0,0.0,3840,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,4,,-6,4,40,True,200,,,0.7504124641418457,0.7740206122398376,0.7304220199584961,0.747657060623169,,,,,,,,
cloudsen12,seg-linear,mIoU,0.5894289016723633,0.0,0.0,3840,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,4,,-6,4,40,True,200,,,0.7218917608261108,0.756439208984375,0.6978261470794678,0.7201080918312073,,,,,,,,
cloudsen12,seg-conv_block,mIoU,0.6402333974838257,0.0,0.0,3840,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,4,,-6,4,40,True,200,,,0.7618472576141357,0.7820653319358826,0.7506105899810791,0.7646962404251099,,,,,,,,
